,Unnamed: 0,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding,LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,building_age,prop_type_1,prop_type_2,prop_type_3,prop_type_4,prop_type_5,prop_type_6,prop_type_7,PrimaryPropertyType_0,PrimaryPropertyType_1,PrimaryPropertyType_2,PrimaryPropertyType_3,PrimaryPropertyType_4,Neighborhood_0,Neighborhood_1,Neighborhood_2,Neighborhood_3,LargestPropertyUseType_0,LargestPropertyUseType_1,LargestPropertyUseType_2,LargestPropertyUseType_3,LargestPropertyUseType_4,LargestPropertyUseType_5,SecondLargestPropertyUseType_0,SecondLargestPropertyUseType_1,SecondLargestPropertyUseType_2,SecondLargestPropertyUseType_3,SecondLargestPropertyUseType_4,SecondLargestPropertyUseType_5,ThirdLargestPropertyUseType_0,ThirdLargestPropertyUseType_1,ThirdLargestPropertyUseType_2,ThirdLargestPropertyUseType_3,ThirdLargestPropertyUseType_4,ThirdLargestPropertyUseType_5,electricity_binary,natural_gas_binary,steam_binary,ENERGYSTARScore,TotalGHGEmissions,SiteEnergyUse(kBtu)
2112,2112,1,3,20340,0,20340,20340.0,0.0,0.0,100,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,69.0,59.18,1335007.875
2113,2113,1,5,46527,0,46527,46527.0,0.0,0.0,56,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,74.0,105.99,2676594.75
2114,2114,1,3,46274,0,46274,40282.0,5992.0,0.0,92,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,88.0,96.15,2164129.75
2115,2115,1,4,31008,0,31008,24282.0,0.0,0.0,39,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,24.0,32.02,1207869.875
2116,2116,1,5,53862,0,53862,48786.0,5076.0,0.0,48,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,90.0,10.01,1435558.125
2117,2117,1,3,30408,0,30408,25000.0,5408.0,0.0,36,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,61.0,10.04,1440554.25
2118,2118,1,6,33978,0,33978,15418.0,10980.0,2700.0,21,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,75.0,9.49,801645.875
2119,2119,1,8,66204,20271,45933,57489.0,20000.0,0.0,9,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,83.0,55.63,2217046.0
2120,2120,1,5,31266,0,31266,21930.0,7373.0,1963.0,18,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,75.0,3.91,560823.625
2121,2121,1,3,30109,0,30109,28400.0,7200.0,0.0,96,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,89.0,34.03,1465795.75
2122,2122,1,4,27480,0,27480,27480.0,0.0,0.0,36,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,87.0,4.15,594611.875
2123,2123,1,3,24920,0,24920,24920.0,0.0,0.0,69,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,73.0,68.89,1466382.25
2124,2124,1,2,25481,0,25481,25481.0,0.0,0.0,56,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,92.0,38.59,917100.3125
2125,2125,1,22,195788,0,195788,103671.0,63101.0,3500.0,33,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,55.0,52.0,7459418.0
2126,2126,1,4,29421,0,29421,29421.0,15308.0,8796.0,9,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,90.0,7.56,968448.1875
2127,2127,1,6,48600,0,48600,40361.0,21000.0,0.0,19,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,90.0,51.24,1822435.25
2128,2128,1,5,29803,0,29803,24782.0,0.0,0.0,25,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,69.0,56.18,1396691.875
2129,2129,1,3,40894,0,40894,30230.0,10664.0,0.0,31,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,12.0,8.53,1222949.25
2130,2130,1,5,35843,0,35843,19831.0,11616.0,3000.0,7,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,75.0,6.9,779503.625
2131,2131,1,3,47419,0,47419,47419.0,0.0,0.0,35,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,75.0,8.48,1216545.75
2132,2132,3,7,88450,0,88450,225337.0,102474.0,0.0,3,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,98.0,84.01,6582088.5
2133,2133,1,2,27788,0,27788,32610.0,4874.0,0.0,104,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,73.0,35.99,2119806.25
2134,2134,1,3,102298,0,102298,88248.0,0.0,0.0,37,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,61.0,25.11,2616816.75
2135,2135,2,6,524720,0,524720,147417.0,5108.0,0.0,10,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,94.0,160.79,6411570.5
2136,2136,1,4,43096,0,43096,43098.0,0.0,0.0,88,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,76.0,117.47,2563933.25
2137,2137,1,4,23242,0,23242,23242.0,0.0,0.0,102,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,63.0,4.79,686789.875
2138,2138,1,8,49256,0,49256,49256.0,0.0,0.0,48,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,96.0,43.9,1775372.25
2139,2139,1,3,33736,0,33736,33736.0,0.0,0.0,110,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,82.0,25.37,1187540.25
2140,2140,1,4,30240,0,30240,27656.0,0.0,0.0,51,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,75.0,4.6,659176.1875
2141,2141,1,3,25958,0,25958,25958.0,0.0,0.0,90,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,90.0,20.5,748335.3125
2142,2142,1,4,55372,0,55372,55362.0,0.0,0.0,23,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,79.0,90.53,2298815.75
2143,2143,1,4,41704,8584,33120,41704.0,0.0,0.0,26,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,73.0,58.52,1943899.25
2144,2144,1,3,25380,0,25380,25380.0,0.0,0.0,86,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,66.0,58.24,1270582.125
2145,2145,1,3,39967,0,39967,37139.0,0.0,0.0,51,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,52.0,7.23,1037555.125
2146,2146,1,2,22324,0,22324,21000.0,0.0,0.0,75,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,53.0,22.33,588856.125
2147,2147,1,2,31360,0,31360,32000.0,0.0,0.0,70,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,75.0,39.65,1725108.25
2148,2148,1,1,30496,0,30496,14344.0,10272.0,8012.0,69,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,75.0,46.01,1992158.25
2149,2149,1,4,99893,0,99893,99893.0,18720.0,0.0,37,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,78.0,111.34,3773034.0
2150,2150,1,4,140594,0,140594,140594.0,0.0,0.0,32,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,100.0,144.3,3484718.25
2151,2151,1,3,67304,0,67304,60536.0,0.0,0.0,91,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,64.0,59.76,2024367.75
2152,2152,1,4,99941,11102,88839,88839.0,11102.0,0.0,11,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,78.0,90.17,4233753.0
2153,2153,1,3,22800,0,22800,22800.0,0.0,0.0,109,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,93.0,48.95,1131770.625
2154,2154,1,3,27600,0,27600,13175.0,9175.0,0.0,94,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,84.0,12.57,1072151.375
2155,2155,1,3,26684,0,26684,26684.0,0.0,0.0,109,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,93.0,4.13,592999.1875
2156,2156,1,6,72576,0,72576,72576.0,0.0,0.0,93,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,97.0,166.43,3694541.25
2157,2157,1,6,33279,0,33279,31779.0,0.0,0.0,90,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,78.0,119.99,2621041.0
2158,2158,1,8,57504,0,57504,49357.0,8147.0,0.0,91,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,93.0,37.84,1735538.25
2159,2159,1,3,25536,0,25536,25536.0,0.0,0.0,110,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,97.0,72.86,1732954.25
2160,2160,1,4,30720,0,30720,30720.0,13500.0,0.0,27,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,87.0,6.38,915286.1875
2161,2161,1,4,44832,0,44832,38850.0,0.0,0.0,29,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,90.0,5.68,815115.5
2162,2162,1,4,78120,0,78120,69822.0,0.0,0.0,48,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,99.0,9.65,1384685.0
2163,2163,1,2,55974,0,55974,56000.0,0.0,0.0,55,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,98.0,203.21,6135173.0
2164,2164,1,3,28256,0,28256,28256.0,0.0,0.0,100,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,93.0,5.63,576038.1875
2165,2165,1,4,39235,0,39235,20237.0,1155.0,0.0,15,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,75.0,4.32,620104.0
2166,2166,1,3,59502,0,59502,53747.0,0.0,0.0,48,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,27.0,13.95,2001643.75
2167,2167,1,1,22583,0,22583,22583.0,0.0,0.0,62,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,95.0,70.92,1981360.0
2168,2168,1,3,21712,0,21712,21712.0,0.0,0.0,38,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,75.0,4.78,685310.875
2169,2169,1,3,28187,0,28187,28187.0,0.0,0.0,91,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,96.0,19.15,596960.125
2170,2170,0,3,31686,7358,24328,25927.0,6750.0,3743.0,19,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,35.0,16.07,2305643.5
2171,2171,1,3,26694,6034,20660,24914.0,4720.0,0.0,35,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,92.0,5.02,720170.6875
2172,2172,1,4,21440,0,21440,21440.0,0.0,0.0,49,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,69.0,3.71,532729.625
2173,2173,1,3,20143,0,20143,20143.0,0.0,0.0,47,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,46.0,4.24,608491.0
2174,2174,0,3,21158,0,21158,21158.0,0.0,0.0,90,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,90.0,26.54,766950.8125
2175,2175,1,1,29400,0,29400,25000.0,0.0,0.0,44,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,69.0,1.59,227509.5
2176,2176,1,3,22452,0,22452,22452.0,0.0,0.0,24,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,85.0,41.88,1244150.0
2177,2177,1,6,113665,0,113665,113665.0,0.0,0.0,27,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,95.0,51.62,2567976.75
2178,2178,1,3,20448,0,20448,20041.0,0.0,0.0,18,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,75.0,20.88,787159.6875
2179,2179,1,10,78600,0,78600,78600.0,0.0,0.0,45,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,41.0,53.87,3637973.0
2180,2180,1,3,27996,0,27996,23840.0,4156.0,0.0,88,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,89.0,23.22,830739.8125
2181,2181,1,2,25767,0,25767,17434.0,0.0,0.0,104,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,22.0,11.02,1581352.75
2182,2182,1,4,33910,0,33910,14585.0,14462.0,0.0,63,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,75.0,38.21,1822834.25
2183,2183,1,2,78401,0,78401,62400.0,9940.0,4960.0,89,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,75.0,87.41,2462408.25
2184,2184,1,3,26008,0,26008,24000.0,0.0,0.0,93,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,83.0,49.59,1131962.375
2185,2185,1,4,34962,0,34962,34962.0,0.0,0.0,17,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,74.0,5.08,729096.875
2186,2186,1,4,26185,0,26185,26185.0,8000.0,0.0,57,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,90.0,4.36,625988.625
2187,2187,1,7,130600,0,130600,130600.0,33395.0,0.0,9,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,92.0,23.42,3358983.5
2188,2188,1,3,22018,0,22018,22018.0,1416.0,0.0,90,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,92.0,15.11,533669.125
2189,2189,1,4,25721,0,25721,24451.0,1284.0,0.0,33,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,21.0,6.61,948676.5
2190,2190,1,3,27432,0,27432,28026.0,8330.0,0.0,31,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,87.0,5.51,791052.875
2191,2191,1,7,95599,0,95599,91900.0,0.0,0.0,61,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,44.0,320.96,8136665.5
2192,2192,1,3,32810,5634,27176,27176.0,5634.0,0.0,86,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,70.0,94.22,1969746.25
2193,2193,1,2,78716,0,78716,41275.0,29399.0,6278.0,37,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,38.0,48.13,4103800.75
2194,2194,1,2,33300,0,33300,30740.0,0.0,0.0,106,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,92.0,69.2,1594733.625
2195,2195,1,4,23101,0,23101,23101.0,0.0,0.0,38,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,65.0,4.52,647906.1875
2196,2196,1,4,81821,0,81821,68149.0,0.0,0.0,42,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,30.0,16.76,2404045.25
2197,2197,1,3,135608,0,135608,167409.0,26234.0,0.0,108,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,83.0,95.77,5088349.5
2198,2198,1,4,41126,0,41126,41126.0,0.0,0.0,26,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,26.0,58.79,2077613.25
2199,2199,1,4,29088,0,29088,24288.0,4860.0,0.0,39,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,92.0,3.98,571520.8125
2200,2200,1,4,30034,1874,28160,28160.0,0.0,0.0,51,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,95.0,4.67,669719.0
2201,2201,1,6,30481,8076,22405,17256.0,5318.0,5149.0,41,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,75.0,4.13,592739.3125
2202,2202,1,5,20280,0,20280,15524.0,4756.0,0.0,35,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,75.0,4.02,577328.6875
2203,2203,1,4,43644,10463,33181,28289.0,5000.0,0.0,19,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,88.0,27.47,1069459.125
2204,2204,1,5,37002,0,37002,37000.0,0.0,0.0,18,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,98.0,5.16,740790.5
2205,2205,1,1,27966,7004,20962,20962.0,7004.0,0.0,59,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,58.0,7.67,1100499.75
2206,2206,1,1,26226,0,26226,25828.0,0.0,0.0,66,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,37.0,156.18,7588060.5
2207,2207,1,4,20600,0,20600,16480.0,4120.0,0.0,97,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,75.0,60.47,1475475.5
2208,2208,1,2,34948,15755,19193,19183.0,19183.0,0.0,40,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,17.0,8.09,1159807.125
2209,2209,1,3,34090,0,34090,34090.0,0.0,0.0,91,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,66.0,7.16,1027675.875
2210,2210,1,3,38035,0,38035,38035.0,0.0,0.0,58,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,86.0,14.37,1012316.875
2211,2211,1,4,191226,128050,63176,299642.0,128050.0,6578.0,8,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,85.0,231.75,8987012.0
2212,2212,1,4,55624,0,55624,41026.0,14598.0,0.0,30,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,97.0,7.46,1069490.125
2213,2213,1,11,94410,0,94410,94410.0,0.0,0.0,47,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,22.0,80.47,4973948.5
2214,2214,1,5,40420,0,40420,40420.0,0.0,0.0,106,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,96.0,38.97,1385697.0
2215,2215,1,5,26583,0,26583,20000.0,1768.0,0.0,12,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,75.0,33.26,1547116.0
2216,2216,1,3,37639,9999,27640,20434.0,7557.0,0.0,18,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,75.0,43.21,6197824.5
2217,2217,1,4,21840,0,21840,21840.0,4752.0,0.0,116,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,98.0,3.29,471484.8125
2218,2218,1,1,21420,0,21420,10420.0,5000.0,2000.0,116,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,75.0,9.72,810636.875
2219,2219,1,1,20880,0,20880,20880.0,0.0,0.0,116,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,94.0,4.76,683274.0
2220,2220,1,5,38765,2280,36485,26759.0,0.0,0.0,116,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,93.0,3.82,548292.6875
2221,2221,1,3,26000,0,26000,13000.0,13000.0,0.0,50,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,75.0,18.62,1063035.875
